tempo_segundos,angulo_braco_esquerdo,angulo_braco_direito
8.647109270095825,34.18846907655044,28.135089899292716
8.723994255065918,34.23375340061621,27.49720215674378
8.793333053588867,33.797738695846085,28.111586284934706
8.85984206199646,34.03260381148252,28.9262884648723
8.925539255142212,34.25861467459641,29.083783793531797
8.992035627365112,34.080086877347284,29.17680881886229
9.076162576675415,34.3073316683647,28.340251914121573
9.139259815216064,33.33860546496402,28.375649182308045
9.215771913528442,32.90735207157026,28.19067588163285
9.271379232406616,32.527296260832664,28.060488678065017
9.338600873947144,30.866010972507812,26.83623025808751
9.405890464782715,28.197214958012424,26.3821575921048
9.471781492233276,26.348388082514965,25.530812419019984
9.548146963119507,24.08886712256209,24.939601449927437
9.603705406188965,23.078617207498336,24.851619180703693
9.670297384262085,22.57349831650268,24.77888463572399
9.736820220947266,22.55139577027455,24.667474149868085
9.805719137191772,22.471934109888345,24.285544394851083
9.872384786605835,22.484708112317144,24.094961547973046
9.937449932098389,22.064493291500362,23.902460757317762
10.004618167877197,22.207028783322233,23.83126099610669
10.08242130279541,22.358126937534816,23.736443823538725
10.136869668960571,22.18527754979662,24.434247334050433
10.207014322280884,22.249394404113158,25.2006139085082
10.27218246459961,22.67581055345483,25.457835748009753
10.338939666748047,23.15178792025695,25.978783719791913
10.413532733917236,24.132221518532603,26.187059862503872
10.471747636795044,24.504461930998946,26.363329439158505
10.537346839904785,25.28326415688115,26.46032867160606
10.606531381607056,25.643169719034823,26.620367791696545
10.681910037994385,25.965380273457747,26.971592093484887
10.737373352050781,26.38967883415134,27.33996434049063
10.80271029472351,26.45433405954802,27.565184748739192
10.868584871292114,26.500008603808816,27.70748764194474
10.948095321655273,26.515234112354214,27.710295671466213
10.999849319458008,26.549374965342142,27.7244526172904
11.08213472366333,26.461802424865805,28.00589330224456
11.164325714111328,25.485056840715405,27.885126743476956
11.23137640953064,24.960686315652307,27.27955194834202
11.296241760253906,24.715865625723513,26.91683134742328
11.377595901489258,24.97540444883819,26.921596640684374
11.470672845840454,25.14387610022645,26.929507121708774
11.552248477935791,25.330457633670218,26.840171962967773
11.63029408454895,25.48115339497732,27.29643602933301
11.719237327575684,25.456557995327675,27.168629901099283
11.816784858703613,25.898028275012862,27.250684286067756
11.882983207702637,26.15135081655385,27.368518548003344
11.949758768081665,26.461270300319363,28.05345269298766
12.047374486923218,28.645095400244685,27.985824981257394
12.129176139831543,30.968744880413745,28.87155935494029
12.209697484970093,33.45316134186329,29.251404683290527
12.296316623687744,39.7314739199047,29.897561521450474
12.372974634170532,49.51473539657098,30.18657205183616
12.460933446884155,57.78737652812123,30.175438062932358
12.552146196365356,61.260795539073406,30.265007418522107
12.617166757583618,82.09350806167765,29.868837723149035
12.727122068405151,89.36336181631391,29.279603609568003
12.8141508102417,90.7608024306894,28.314240716352607
12.894044160842896,93.99935874384641,27.261750742229157
12.959039211273193,93.03070754534248,26.27970508663762
13.05786681175232,92.07386660997233,25.251392231592842
13.13904356956482,91.97202534569479,25.056130780070585
13.221495151519775,91.25736430138122,25.5916539975554
13.30077314376831,90.04260387164405,25.720450819970942
13.398643970489502,88.5835369141207,26.34652435565204
13.481168270111084,87.809953537629,26.568038759542834
13.562194347381592,85.51393878964758,26.780647198488218
13.651907682418823,80.71543956086327,27.450533844783177
13.734688520431519,76.29992810785414,29.528694335351677
13.79273247718811,74.26608942422683,30.880036894501274
13.862640619277954,72.43116135643412,38.00075483606894
13.932751417160034,69.91707333521025,40.82895900635783
13.998055696487427,68.60510696405409,41.624694545993165
14.062674522399902,66.44712831704535,44.88715700688017
14.129122972488403,65.72759280210673,59.419187459802686
14.192744970321655,65.97299838494774,63.231158224259815
14.262682437896729,65.86552192216743,73.92851006959457
14.322782516479492,65.80198486372923,81.94739340122797
14.39255166053772,65.89983173874181,81.30430572393176
14.46255373954773,66.69180002062662,87.57233064277433
14.52277398109436,69.04321770220574,97.45715545368881
14.58292555809021,70.34550847448563,98.91271350877582
14.652836799621582,74.7818180534385,100.01637147186591
14.72263216972351,77.79121237749253,101.0411116116847
14.782976150512695,79.32862155612733,101.52939408858822
14.85284686088562,79.88487636079944,101.15143381117997
14.92261815071106,80.23902019972216,100.71219891617523
15.00895619392395,80.36576068407886,100.28621776065734
15.087872505187988,80.99745209615662,100.33126712917209
15.148290157318115,81.4541933275484,99.99833650923512
15.224997997283936,81.76381967366375,99.75696881235336
15.307922840118408,79.59697897123222,99.87327920570891
15.38310432434082,73.36895414046678,95.86109307625787
15.476770401000977,66.83143697671402,94.43917752087674
15.539949893951416,60.50720578499777,86.20307963327231
15.614223957061768,56.44775644604433,81.86356316112686
15.680312871932983,52.26889557819955,76.37387621821799
15.754122495651245,50.738815706827076,74.91845183641124
15.820104598999023,50.18471980015203,74.3531970568041
15.8940589427948,47.87970445896783,75.33361420059035
15.963600635528564,46.06770963053966,75.39778307772363
16.028409957885742,45.03915016295332,80.43662901658463
16.10637354850769,45.32245625771804,85.42748825271744
16.19235920906067,45.51053978484201,94.87489567433238
16.27807068824768,45.34387648604493,98.09420752557043
16.359049558639526,45.223145177112634,103.80904389312064
16.438300848007202,44.98998221941697,108.66899746446592
16.522868156433105,45.04720504424123,109.69425432634947
16.6045823097229,45.13111999614473,110.17882137580378
16.679177045822144,45.40631311357327,109.30829895001855
16.73724913597107,47.1420679807362,108.771816567544
16.802894115447998,48.28783893222286,108.50539444707107
16.88477849960327,57.51737037699409,108.07568025307259
16.96680498123169,72.92996960546537,104.3183440675196
17.03324294090271,82.16499297369624,102.81805448191926
17.13460946083069,83.68223368259837,101.8388914559938
17.19615888595581,87.43213350457413,95.16088840341337
17.262639045715332,92.51535064078459,93.2612029507714
17.328357696533203,93.69231738026821,92.93080448549861
17.41006636619568,94.22317083167572,90.56599982961463
17.481348276138306,93.75398742291122,87.98375198343594
17.55883502960205,92.58561579783051,86.73798517610255
17.652867555618286,91.54283053478414,86.11866507250299
17.723439693450928,90.62678883240288,86.49043199364316
17.816773891448975,89.4883470708248,87.26177487138469
17.876980781555176,88.49441336982427,85.72822789965149
17.935999631881714,87.71845764684761,84.85284280677556
18.012432098388672,86.36354674379392,83.23954508193924
18.085155725479126,85.31711884097865,82.41928533768353
18.151735544204712,84.00999325848306,82.16181380036632
18.21775484085083,81.31400609686249,81.39792718707788
18.284245014190674,80.01613941872118,81.3726231343561
18.35129451751709,79.25389549248384,81.36612659389075
18.417330741882324,75.72278868042916,79.16753468917058
18.484561681747437,72.0262614024682,76.75166332273112
18.547700881958008,70.54971249527975,75.52079895395356
18.61600375175476,60.48364518323215,64.42953386266154
18.68470287322998,51.32741930961351,55.93718091744508
18.745906352996826,49.18671474475237,54.00528465247727
18.813058614730835,44.404537683646254,49.412684590779186
18.885300636291504,39.72259964841699,46.56666141328319
18.944862127304077,38.891792468515874,46.550564070467246
19.01041340827942,33.192893666890015,42.23643833054757
19.093599796295166,31.524048348473197,39.028284290925335
19.15189528465271,30.862574654206767,38.36173136580295
19.218260526657104,29.582702891806658,36.07159963209768
19.29437232017517,29.48650648366626,35.31145808756899
19.351056337356567,29.358088487946237,34.835103628841416
19.418241024017334,28.687386726646665,34.391449359897955
19.503806829452515,27.4342433091881,32.59245383111222
19.56967258453369,27.284971326866337,32.73364421603316
19.668651342391968,25.975156611750197,32.34824826609367
19.735394716262817,25.997190077463575,32.10842139806265
19.82808494567871,25.67879718008365,31.465871309724957
19.89827561378479,25.77069017613518,31.151433283955203
19.996240615844727,26.045292578597874,30.130328387989678
20.07815933227539,26.431301245987306,28.54133342723719
20.14477276802063,26.569844113539602,28.11973289893128
20.220206022262573,26.644367091297365,27.78158580721573
20.29186701774597,26.659628709545938,27.330431900054855
20.37414526939392,26.583677540908155,26.975595584638253
20.455875635147095,26.564083648154362,26.830385557393104
20.53898000717163,26.80094914757243,26.814712395784007
20.60435676574707,26.76550364710454,26.994335462841523
20.67340922355652,26.727037074220654,27.12804776182141
20.755669832229614,26.21456950536697,27.20248884376909
20.82183289527893,26.18532500568907,27.14961589483702
20.888758182525635,26.323861661953252,27.06945086448897
20.95384693145752,26.399769547616305,27.037764083964262
21.01851177215576,26.705474403620883,27.190886312078383
21.08894944190979,26.866459685006063,27.3020897976725
21.154508352279663,26.82680168095198,27.247811796156785
21.22636127471924,27.002822259839295,27.60226173586464
21.319106101989746,26.956504936406795,27.703901852625542
21.388729333877563,26.91880764188112,27.797464989617897
21.468556880950928,26.86313146321117,27.719487970629782
21.541470527648926,26.9404742254557,27.732998704568256
21.621084451675415,27.00328524060661,27.744673180706123
21.706361770629883,26.553010247639193,27.685012497088337
21.758394479751587,26.46528776675195,27.961036187909745
21.83827233314514,26.574852251031487,27.967642016932476
21.919326305389404,26.587839300892398,27.966769084061234
21.99355173110962,26.749119597008132,27.88245272167713
22.059996128082275,26.893424262941338,27.887429665102143
22.134058237075806,26.940288976080193,27.91976890078631
22.218228578567505,26.972542550165457,27.729154217928876
22.29306674003601,26.898751464762448,27.72357504655427
22.359656810760498,26.93322141241107,27.582873939361317
22.426367044448853,26.961603781913638,27.44236362505392
22.493417501449585,26.76532126699787,27.523761925320763
22.568400382995605,26.960015774799963,27.65636825114142
22.62402653694153,27.01316021492532,27.713300288718617
22.700340509414673,26.49814801173085,27.663272537161077
22.75468134880066,26.3482163477563,27.619426212715044
22.821032285690308,26.293336183155997,27.58178422611125
22.89266276359558,26.361996321129684,27.124667712464298
22.96818447113037,26.604119823961458,27.008308090133283
23.024272203445435,26.778184291556837,26.891126012764705
23.093214988708496,26.469626662930104,26.687333528594788
23.154629468917847,26.293095462510415,26.625538863606852
23.220743417739868,26.181783346073612,26.584617901496685
23.295583486557007,25.7917429742824,26.235628476074595
23.360199689865112,25.73785572896365,26.137437055237463
23.436408042907715,25.712871433584162,26.12526133988769
23.493807792663574,25.66773106480191,25.877440192957582
23.56934356689453,25.555144727401515,25.98727920188528
23.62369656562805,25.45930759590219,26.074558867835275
23.702231645584106,25.45574196680183,26.0513015388834
23.758596658706665,25.452368289530312,26.22078137117328
23.840667724609375,25.449605564482756,26.33206734213286
23.922168254852295,25.549816708328354,26.06503697992967
24.002299547195435,25.65988338889898,26.030286671716045
24.084909915924072,25.665449142869868,25.961934627981492
24.151301860809326,25.75454601375099,25.894766574339446
24.23305583000183,25.796855884663696,25.923967582219174
24.31540846824646,25.975939108441253,25.829623124190338
24.381292581558228,26.091043146970286,25.786902683823367
24.447989463806152,25.880026482206688,25.969358618534955
24.530332565307617,25.84514788506008,26.015795232520592
24.612627744674683,25.80320541189398,26.063641544565403
24.694970846176147,25.671933408380095,26.13630661667827
24.776403665542603,25.69491194381694,26.29253437283644
24.857746839523315,25.70450579428289,26.294414693898794
24.939138889312744,25.702097717980298,26.3015355741774
25.020471334457397,26.029429399128944,26.475333837851483
25.096086502075195,25.817952970565145,26.7745024514129
25.16951060295105,25.73654379830076,27.245973554379805
25.251318216323853,25.680207506264725,27.578002890858485
25.332592725753784,25.468319613748115,27.65729473274641
25.398734092712402,25.53105061534107,27.344331449964066
25.480026721954346,25.56115039202249,27.112812073846175
25.546690702438354,25.568827851595977,26.98755788106616
25.756071090698242,25.425102561488895,26.659303172418355
25.82311224937439,25.857317782503124,26.476174520572318
25.90434503555298,25.914827681150204,26.575066132417962
26.00148344039917,25.83214244018147,26.577002073326014
26.080907344818115,25.775272980108376,26.489628992214843
26.180449724197388,25.900117786802024,26.415264840360102
26.246858835220337,25.934174120493566,26.395826412215122
26.328402280807495,26.01607523784516,26.287944656597556
26.410943031311035,26.047649802291726,26.200852692726002
26.508859634399414,25.98792070398856,26.180936947869057
26.605666399002075,26.1572811687764,26.26130882584684
26.671101331710815,26.345633137165606,26.220474662606534
26.752532958984375,26.389770160729032,26.213588802874046
26.833855628967285,26.427457225515326,26.20818355364302
26.915295124053955,26.390705443651413,26.16220169525301
27.013040781021118,26.38731956285379,26.17718376324793
27.099693775177002,26.272829652430755,26.27215111239074
27.186158418655396,26.1821739601093,26.336009877366426
27.257051706314087,26.16875349403461,26.379397744733513
27.349830865859985,26.317461445550475,26.459902749386316
27.44354796409607,26.417188618038818,26.368175146006262
27.54171061515808,26.48242947090097,26.277857092579783
27.613211393356323,26.543612320898056,26.552942669199957
27.702784299850464,26.579699986925093,26.619934628662463
27.787561893463135,26.584672975389495,26.664586301971163
27.86959147453308,26.581514888609593,26.7207790013629
27.952613592147827,26.5640720397775,26.527799160281383
28.016640663146973,26.198454410653724,26.56732403181568
28.10982584953308,26.32446772248916,26.06779167281114
28.191781282424927,26.434688973720757,25.759152844083037
28.26129698753357,26.243584236582247,25.819238344364976
28.343608856201172,26.099118582938985,25.8945827550392
28.421143293380737,26.072106571559875,25.9084395565814
28.5062415599823,25.989368104775785,26.134546616306018
28.5881130695343,26.354056233321938,26.327539142091933
28.674320697784424,26.562248894578737,26.452957337773515
28.73491668701172,26.680090035456892,26.536677196780378
28.803321361541748,26.633302582431686,26.4649872517725
28.87474775314331,26.63891690915069,26.344799976505357
28.947908401489258,26.64192532692185,26.279206130953522
29.030397176742554,27.07020865389318,26.311037000055794
29.103894233703613,26.960174081858906,26.37114193340665
29.165538787841797,26.82220576223689,26.193628157868886
29.232078313827515,26.654110350787054,26.03566186656743
29.308369636535645,26.739496190013277,26.06133942909527
29.661815404891968,26.793088771212396,26.0932663488363
29.726483821868896,26.88470025132872,26.190984868914178
29.778581857681274,26.924684395267608,26.275102892313857
29.843390941619873,26.90119172791408,26.21002653623517
29.919167280197144,27.023492867224608,26.317995529471915
29.984649419784546,27.09432156263798,26.361616085425354
30.03992533683777,26.839531148744555,26.41290008897906
30.10872220993042,26.912001327167353,26.436154300696234
30.17188334465027,26.96264806028659,26.451289962920224
30.25027894973755,26.91549810220897,26.175756998208715
30.306836366653442,26.85407464833457,26.410331909832674
30.378010272979736,26.814949009710197,26.60397799488618
30.43621587753296,26.866133183269703,26.406345506352906
30.493016004562378,26.901370334830162,26.261510265329097
30.5511314868927,27.046549081607093,26.23391798127968
30.61027431488037,27.06202692995571,26.214600548710294
30.669421911239624,27.073363435536415,26.20436829113699
30.719316959381104,26.977538261323886,26.31925896081409
30.786277294158936,27.063231361157605,26.272297897099868
30.844624757766724,27.09233853030135,26.28494175371453
30.91070318222046,27.047257927428884,26.183667029009477
30.969343185424805,26.675197007321596,26.152158798865578
31.027684926986694,26.43436701921246,26.14807288105115
31.09432339668274,26.488426152533616,26.052426329815997
31.152982711791992,26.51986664956637,26.004781772054418
31.202407360076904,26.472902485934362,26.072611434665404
31.490692853927612,26.49300133669548,26.14138642258557
31.568293809890747,26.52783179729752,26.177802174246494
31.665524005889893,26.33526476338016,26.075369609608472
31.728251934051514,26.812057805477526,26.107880718374005
31.81116485595703,26.738919171520816,26.23653559840019
31.87308955192566,26.67572316867207,26.328921002454727
31.92957830429077,26.649104051261283,26.352813033144578
32.01007843017578,26.438646039877387,26.299090983392148
32.062211751937866,26.27216509254108,26.268544990777873
32.143585205078125,26.095153125314603,26.33353471513148
32.195342779159546,25.842031979223652,26.320195666083656
32.26152849197388,25.689363475481212,26.300805412457404
32.32791709899902,25.691914665461187,26.32028759321821
32.39332175254822,25.561180160367126,26.39681729015981
32.473305225372314,25.45485010985603,26.45727707285776
